text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
"We are working with a great cabinet, with great measures. Not all of them are painless. You are right about that. For example, that includes 600 million extra going to elderly care. You conveniently choose not to mention that. But there is pain involved too. Cuts are indeed being made to curative care, with all sorts of framework plans or whatever they are called. So it is not all a party. I agree with you on that. But we are getting a lot done. I told you that last time as well. We managed to get the deductible frozen by 60%. That does indeed lead to an increase in the premium, but that is compensated for by lower income tax — on which we are spending about 3.5 billion — by lower premiums for entrepreneurs, and partly by a higher healthcare allowance. So for the first time in history, that deductible is going down by 60% thanks to the PVV, after we freeze it for the next two years. Well, the SP never managed to achieve that. We achieved that for the people. Moreover, we have allocated another two times 2.5 billion for tax relief for those same people in 2025 and 2026, because the reduction of the deductible will not be implemented for another two years. That amounts to a total of 5 billion in tax relief for citizens. We are increasing the housing allowance. We are increasing the child budget. A quarter of a billion and a half a billion will be allocated structurally for the groups in distress. We are lowering the energy tax for people at home. The fuel excise duty reduction will simply continue for another year starting January 1st. So it will not be increased. We also have another 2 billion in tax relief for purchasing power for the working population — also a very important group in the Netherlands. Childcare remains free. There will be compensation for students. Mr. Chairman. I will stop now, because I see that Mr. Dijk already regrets his question. But there are many moments and many measures that we are taking specifically for the people. And you are sitting there in the opposition, doing absolutely nothing for the people.",1,368,62.87,79.18,44.75,71.41,11.87,22.55,92.66,72.55,60.6,12.77,6.52,1.09,3.26,1.36,0.27,0.54,6.25,17.66,8.15,5.98,15.22,8.97,6.79,5.16,1.9,14.67,4.89,8.97,6.52,3.53,1.63,1.63,22.28,0.82,9.51,1.63,1.09,0.27,2.17,1.09,4.35,0,5.43,4.35,1.09,0.82,0,0.82,0.27,0,0.54,0,12.77,3.53,0.82,0.82,0.27,0.27,1.36,9.78,0.27,0,0,0.82,0.27,0.27,0,0,6.79,0.27,0.54,1.9,4.35,0,0.27,0.27,0.27,0,0,0,0,0,0,0,0,1.09,0,0.27,0,0.54,0.27,0,6.25,6.25,0,0.27,5.43,0.27,0,0.27,5.16,2.45,5.43,2.72,0.54,0,0.54,0,0,13.32,9.51,3.26,0,0,0,0.54,0
"As you know, the ACM has independent authority, and I have no insight into how it intends to allocate capacity. I would be happy to ask whether they have provided for a capacity split between big tech and small, whether established in the Netherlands or not. I can, of course, ask that question if it provides you with comfort during the process. I do not decide on the answer, but I would naturally like to pass the question on.",1,79,54.15,1,99,59.98,19.75,24.05,93.67,75.95,64.56,13.92,10.13,6.33,0,2.53,0,1.27,3.8,10.13,7.59,0,17.72,10.13,2.53,10.13,3.8,16.46,5.06,2.53,1.27,0,0,1.27,36.71,1.27,27.85,8.86,2.53,3.8,5.06,2.53,11.39,0,2.53,2.53,0,2.53,2.53,0,0,0,0,0,12.66,8.86,0,0,0,0,6.33,3.8,0,0,0,0,1.27,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86,7.59,0,1.27,6.33,0,0,0,1.27,1.27,3.8,0,0,0,0,0,0,12.66,5.06,7.59,0,0,0,0,0
"The PVV also considers this very important. However, we also have a committee debate on the Council for Competitiveness coming up soon. That concerns the internal market. The document for which you are requesting this debate really needs to be submitted to Brussels, so there is no support at this moment. I would very much like to include it in the committee debate on the Council for Competitiveness. I would, however, like to ask the Minister for a response to this document.",1,82,69.71,26.81,19.67,58.42,13.67,25.61,93.9,75.61,65.85,13.41,4.88,2.44,1.22,1.22,0,0,8.54,19.51,10.98,0,19.51,7.32,12.2,6.1,1.22,15.85,2.44,1.22,8.54,1.22,2.44,4.88,18.29,1.22,10.98,1.22,1.22,3.66,0,1.22,3.66,0,2.44,2.44,0,0,0,0,0,0,0,0,13.41,8.54,1.22,1.22,0,0,6.1,2.44,0,0,0,0,0,0,0,0,6.1,0,0,4.88,1.22,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,4.88,6.1,0,1.22,6.1,0,0,0,2.44,0,4.88,1.22,0,0,0,0,0,12.2,7.32,4.88,0,0,0,0,0
"I come from there, of course. It is, naturally, a former colleague of mine who wrote that letter. I know the situation in Rotterdam well, of course. I also believe that it is feasible in those major cities, but the point is precisely that we are compiling a list here for all regions, not just for the major cities, but also for South Limburg and Northwest Groningen. That is exactly what this is about. We believe that it is sufficiently clear. We do not fully acknowledge the concerns that exist in those three cities, but regarding that too, I have said that I think it is sensible to proceed in this manner, including these forms of care that have already been included. But we are, of course, keeping a finger on the pulse. I have also told the VNG that. We will, of course, closely monitor what happens. Should there be grounds to make changes, we will do so. I have also promised the House that we will submit any potential amendment to the Order in Council for approval again.",1,180,14.43,36.88,77.17,54.76,15,18.89,91.67,76.67,65.56,21.11,8.89,4.44,3.89,0,0,0,12.22,16.67,6.11,0.56,12.22,11.11,10,5.56,1.11,18.89,3.33,1.11,5.56,4.44,0,1.11,28.33,0.56,16.67,2.22,1.11,0.56,1.67,6.67,3.89,0,2.22,2.22,0,0,0,0,0,0,0,0,11.11,3.89,0.56,0.56,0,0,1.67,5,0,0,0,0,0,0,0,0,1.67,0,0.56,1.11,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,4.44,8.89,0,0.56,8.89,0,0,0,2.78,3.89,5.56,3.33,0,0,0,0,0,15,6.67,8.33,0,0,0,0,0
"Yes. Then… I hear Mr. Bushoff off-microphone asking if he is still getting an answer. Yes, but then I am going to repeat that funds are available via C-support in any case, and that funds are available via the post-COVID clinics, for which you yourselves made the money available. It is a new disease. We must move as quickly as possible towards a normalized situation where post-COVID care is funded under the regular Health Insurance Act.",1,76,52.34,63.42,52.19,61.63,12.67,25,89.47,72.37,53.95,13.16,7.89,2.63,1.32,2.63,1.32,0,5.26,11.84,7.89,0,11.84,9.21,3.95,9.21,0,18.42,7.89,0,1.32,1.32,0,0,27.63,2.63,11.84,1.32,1.32,1.32,3.95,0,3.95,0,2.63,2.63,0,0,0,0,0,0,0,0,10.53,5.26,1.32,1.32,0,0,2.63,6.58,0,0,0,2.63,0,0,0,0,6.58,0,0,0,6.58,0,3.95,3.95,1.32,0,0,0,0,0,0,1.32,0,1.32,0,0,0,0,1.32,0,5.26,7.89,0,1.32,5.26,0,1.32,0,6.58,2.63,7.89,2.63,2.63,0,2.63,0,0,21.05,11.84,3.95,0,0,0,5.26,0
"Chair, thank you. This debate takes us back to one of the darkest periods in recent history: the rise and fall of the Islamic State in Iraq and Syria. It was a time of the most heinous crimes against humanity, beheadings, slavery, and burning alive. It was a time of the caliphate, an ultimate evil with which no compromise was possible and which had to be fought until it was eradicated root and branch. Chair. To that end, the soldiers of our Kingdom were called to arms in 2014. In the years that followed, they fought like true lions in the Levant. 3,000 missions were carried out against IS, in which the weapons of our armed forces were deployed over 2,100 times to defeat the enemy. This, together with the efforts of our allies, led to the territorial destruction of the caliphate in 2019. The population was liberated from brutal oppression. But, Chair, the bravery of our soldiers stood in stark contrast to the cowardice of the administrators at the time. The report we are discussing here today is a scathing judgment on their conduct. Time and again, they lied to the House—and thereby to the Dutch people—about the terrible incident in Hawija. It is good that this investigation has now been conducted and that this Cabinet is learning from it. But, Chair, anyone who hoped to finally be able to close this file will be disappointed. For new facts are surfacing once again, under a VVD Minister of Defence. The investigators repeatedly asked for the Dutch video footage from after the attack, but were told that it no longer existed. But when de Volkskrant recently wrote an article about it, the minister suddenly sprang into action and the footage was found in no time. This is an unacceptable state of affairs, about which the PVV wants clarification. Chair. This minister has indicated that, as far as he is concerned, the millions of euros in compensation already given to the Iraqis are not yet sufficient, and that he is investigating whether he can dump even more money across the border. May I remind this minister that this cabinet is actually making drastic cuts to development aid? If he wishes to play the Good Samaritan himself, he should do so from his own generous salary, but not from the money intended for the reconstruction of our own armed forces. For, Mr. Chairman, there is only one group that should be able to count on extra care and appreciation, and that is not the Iraqis, whom we liberated from IS, mind you, but our own veterans, who fought this gigantic battle. Their sacrifices remain largely unmentioned, and they deserve much more recognition than is currently the case. The PVV therefore calls upon this minister to dedicate himself to these heroes, for it was they who, at the risk of their own lives, defended civilization against darkness. We must never, ever forget that. Thank you very much.",1,496,70.98,72.52,30.58,20.23,17.71,20.77,88.1,67.34,58.06,13.91,6.65,0.2,2.02,0.6,1.61,1.41,7.26,18.15,9.07,1.61,15.73,8.27,4.84,5.65,1.41,13.71,4.44,3.43,9.48,2.62,1.01,6.05,24.6,1.01,10.48,1.81,0.6,1.81,1.41,0.2,4.03,0.4,5.65,2.62,2.62,1.61,0.81,0.4,0,0,0.2,0,13.91,6.05,1.61,0.6,1.61,1.01,1.81,8.67,0,0,0,2.02,2.02,1.41,0.6,0,4.44,0.2,0.2,2.62,1.01,0.6,0.81,0.2,0,0,0,0,0,0,0.2,0.6,0.6,0.2,0,0.4,0,0.2,0.2,0,4.44,7.26,0.2,1.01,5.85,0.4,0,0,5.85,6.45,5.04,1.01,0,0,0,0,0,13.71,5.65,7.66,0.2,0,0,0.2,0
"Yes. Then I will start with a question from member Bamenga. If there are no legal concerns, may we then assume… Yes, I have actually already discussed that. We are going to continue this Balanced Approach with 15% and then another 5%. I do not want to do that in any other way. I see no possibilities for that. How are we ultimately going to reach that 20%? I have already said that as well. This question is from member Grinwis. Then I have a question regarding an impact analysis of the choices and the impending excise duty increase. We are going to commission a study into the effects on prices. I hope that this is sufficient, in this case for Mr. Grinwis. Then another question from Mr. Grinwis: do we want, in the interest of Defence, as a precondition above… Yes, that concerns Lelystad Airport, which Defence has also set its sights on. Just as with civil aviation, I do not want to preempt decision-making. There are wishes, also from Lelystad. In 2025, the cabinet will make a decision regarding that airport, whether it is for military, civil aviation, or both.",1,192,37.3,21.16,85.54,34.94,10.67,23.96,88.02,70.83,60.42,15.63,6.77,4.17,2.6,0,0,0,8.85,16.15,5.73,2.08,14.58,9.9,5.73,7.81,2.08,16.67,3.13,2.6,4.69,3.65,0,1.04,27.6,2.6,16.15,5.73,2.08,2.6,5.73,0.52,4.69,0,1.04,1.04,0,0.52,0.52,0,0,0,0,0,9.38,5.73,0,2.08,0,0.52,3.13,4.69,0,0,0,1.04,1.56,1.56,0,0,1.04,0,0,0.52,0.52,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0.52,0,0,0,0,5.73,6.25,0,1.04,5.21,0.52,0,0,5.73,2.08,4.69,6.25,1.56,0,1.56,0,0,21.88,11.98,6.77,0.52,0,0,2.6,0
"Of course, it is going to work the other way around. There will soon be a financial framework that determines what we are going to do. That is where my concern lies. Suppose you just say: ""We will ensure that the money is available that we need to strengthen the asylum chain. We will ensure that the money is available for the COA and the IND, so that the IND can process that enormous queue of people and also send people back if necessary."" If you can guarantee me that, I will be much more reassured. That skeleton in the closet will still be there, but at least for the next two years we will know that there is enough money to get the chain in order. That is the crucial question. I understand everything else, but that does not change my observation. I want the guarantee that we are not deliberately making a huge — I am searching for a word; I wanted to say it in Rotterdam South terms — mess of it. Because that is what is going to happen. That is what I am afraid of.",1,188,17.82,37.01,38.35,20.23,15.67,12.77,93.09,78.72,65.43,20.74,9.04,4.79,3.19,1.06,0,0,11.7,20.21,7.98,0.53,9.57,13.83,5.85,4.79,1.06,23.4,7.98,4.26,4.79,3.19,0.53,1.06,26.06,0.53,13.3,2.13,1.6,2.66,2.13,2.13,4.26,0,2.13,1.06,1.06,0.53,0,0.53,0.53,0,0,0,8.51,3.19,0,0,0,0,2.13,5.32,0,0,0,0,0,0,0,0,3.19,0,0.53,0.53,2.13,0,0.53,0,0,0,0,0,0,0,0,1.6,1.06,0.53,0,0.53,0,0,0,1.06,6.91,8.51,2.66,0,5.85,0.53,0,0,2.13,0.53,9.04,6.91,0,0,0,0,0,11.17,6.38,2.66,0,0,0,2.13,0
"The only thing I can promise is ""as soon as possible."" I cannot attach a timeframe to that, because that would be talking nonsense. Of course, I am also dependent on what comes in and how that develops. Naturally, I am doing everything I can to reduce the influx. That is necessary. That influx must go down. The whole situation is becoming unsustainable. But I cannot set a timeframe for that.",1,71,6.43,1,51.38,,8.88,21.13,88.73,80.28,69.01,21.13,8.45,8.45,0,0,0,0,12.68,15.49,7.04,0,12.68,18.31,5.63,8.45,2.82,23.94,4.23,1.41,0,0,0,0,38.03,4.23,22.54,1.41,4.23,8.45,1.41,4.23,4.23,0,0,0,0,0,0,0,0,0,0,0,2.82,2.82,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,0,0,4.23,5.63,0,2.82,5.63,0,0,0,4.23,0,14.08,1.41,0,0,0,0,0,18.31,11.27,4.23,0,0,0,2.82,0
"It is simply not true that this cabinet is doing nothing about it. We are taking all kinds of measures. I already said that child poverty and poverty in general are an extraordinarily complex problem. Previous cabinets have regularly struggled with it. In any case, this cabinet has the objective that it must not rise compared to the year 2024. Again, every person living in poverty is actually one too many. In that sense, I understand you. I also understand that you say that more should actually be done. But we are dealing with a whole package. In any case, we have ensured—we have adjusted it for that purpose as well—that poverty, specifically child poverty, does not rise. It was already an unimaginable task to achieve that. That is the situation on paper, by the way; those are calculations. Am I proud of that? On the one hand, yes; on the other hand, no. After all, you know that there are still so many people living in poverty. But that really cannot be solved by saying now that the cabinet needs to do more about it. Then poverty has not suddenly disappeared.",1,194,12.95,28.7,70.79,20.23,11.41,20.62,93.81,78.35,67.01,18.04,5.67,2.06,2.06,1.55,0,0,12.37,20.1,5.15,1.03,11.86,12.89,9.79,4.12,3.61,20.62,5.15,5.15,7.73,2.06,1.55,4.12,33.51,5.15,15.98,3.61,0.52,2.06,1.03,2.06,5.67,0,3.09,1.55,1.55,0.52,0.52,0,0,0,0,0,7.73,2.58,1.03,0,0,0,1.55,5.67,0,0,0,0,0,0,0,0,4.64,0,0,1.03,3.61,0,2.06,0,0,0,0,0,0,0,0,1.03,0,0.52,3.61,0,0,0,0,0,6.19,7.73,0.52,1.03,5.67,0,0,0.52,5.15,4.64,8.25,0,0.52,0,0.52,0,0,14.95,8.25,5.15,0.52,0,0,1.03,0
"That is 2.3 billion from co-payments. So, on balance, it is 4.3 billion euros net for lowering the deductible and 600 million for housing for the elderly.",1,27,89.52,62.05,2.63,,13.5,33.33,88.89,70.37,59.26,7.41,0,0,0,0,0,0,7.41,22.22,7.41,22.22,18.52,7.41,3.7,7.41,0,11.11,3.7,14.81,0,0,0,0,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,11.11,0,3.7,0,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,0,3.7,0,7.41,0,0,0,0,0,0,25.93,14.81,7.41,0,0,0,3.7,0
"Fortunately, I do not calculate the funding myself. We have our accountants at the NZa for that. So, the NZa calculates the funding. Following previous interruptions by Ms. Tielen, I have already stated that we are also dealing with the prevailing situation. So much has been centralized in recent years that our regional hospitals have become increasingly unstable. Although a great many people still work there with great pleasure, this closed, that closed, and yet another entire hospital closed down. I am going to turn that around. For the first time, we are going to remove parts of hospital care from market forces and spread the budgets. The NZa, as the implementing body, is going to do that for us.",1,120,49.68,64.67,57.54,83,13.33,20.83,93.33,71.67,58.33,15,8.33,3.33,5,0,0,0,6.67,19.17,8.33,0.83,13.33,9.17,7.5,5.83,0.83,15,9.17,7.5,7.5,5,0.83,1.67,16.67,0,6.67,0,0.83,0.83,0.83,0,3.33,0,4.17,4.17,0,0.83,0.83,0,0,0,0,0,9.17,3.33,0.83,0.83,0,0,0.83,6.67,0,0,0.83,0,0,0,0,0,5.83,0,0,2.5,4.17,0,3.33,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17,8.33,0,0.83,7.5,0,0,0,5,5.83,5,5,0,0,0,0,0,15.83,8.33,7.5,0,0,0,0,0
