text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
"I share Mr. Wilders' condemnation of what happened in Amsterdam. There was indeed antisemitic violence in Amsterdam at night. But if we are serious about combating antisemitism broadly, then we cannot stop at condemning antisemitism that exists within Islamic circles. We must also look at antisemitism in radical left-wing circles, in radical right-wing circles, and in all sorts of other places where it occurs. If Mr. Wilders dismisses it so easily—that when he stands on a stage in Budapest with a Prime Minister of Hungary who uses antisemitism as a campaign theme in every election campaign, when he stands on a stage with a Mr. Kickl who spews antisemitic filth every time—then he must also take the responsibility to call those people out on it. Mr. Wilders, your credibility stands or falls with your willingness to denounce all forms of antisemitism and to work towards concrete solutions. I really want to ask you for a response to that.",1,160,72.3,83.45,41.08,2.86,22.86,26.25,86.25,60.63,54.38,13.13,8.13,1.25,1.88,1.88,1.88,0,5,11.25,4.38,0,19.38,3.13,6.88,8.75,0.63,6.88,3.13,2.5,8.13,2.5,1.25,4.38,18.75,2.5,10.63,1.25,1.88,2.5,3.13,1.25,3.75,0,2.5,0,2.5,0,0,0,0,0,0,0,15,7.5,0,2.5,0,0,1.88,10,0,0,0,4.38,11.25,6.25,5,0,1.88,0,0,1.25,0,0.63,0,0,0,0,0,0,0,0,0,1.25,0.63,0.63,0,0,0,0,0,0,5.63,11.25,0.63,0.63,10,0.63,0,0,4.38,1.25,1.88,0,0,0,0,0,0,11.88,6.88,3.13,0,0,0.63,1.25,0
"Those were the questions. I will now move on to the motions. I will start with the motion on document no. 751 by Ms. Westerveld of GroenLinks-PvdA regarding a practical education check, if I may call it that. I strongly endorse your call to properly include practical education when developing new policy, just as applies to other types of schools. As far as I am concerned, we will do so, but I would like to approach it in a pragmatic way, without setting up all sorts of grandiose measures. The call is clear: try to take into account the impact of policy on practical education at the outset, so that you do not have to fix everything at the back end. If Ms. Westerveld gives me the leeway to approach this pragmatically, I will pass this motion to the House.",1,140,77.88,15.75,68.1,75.77,17.5,22.14,87.86,66.43,55,13.57,7.86,5.71,0.71,1.43,0,0,5.71,14.29,7.86,0.71,18.57,7.14,4.29,6.43,1.43,12.14,7.14,0.71,2.86,0.71,0.71,1.43,19.29,2.14,9.29,0.71,0.71,2.14,3.57,0,3.57,0,4.29,3.57,0,2.14,1.43,0,0,0,0,0,7.86,5.71,0.71,2.14,0,0.71,2.14,3.57,0,0,1.43,0,0,0,0,0,4.29,0,0.71,3.57,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0.71,2.14,0,0,0,0,0,6.43,10,0.71,5,4.29,0,0,0,3.57,0.71,2.86,4.29,0,0,0,0,0,13.57,7.14,5,0,0,0,1.43,0
"Thank you, Chair. Naturally, we wish everyone the opportunity to get and keep a fulfilling job, but for everyone, that is not a given. When it comes to people with a distance to the labor market — that is actually a misphrase, as the labor market is distanced from them — the Jobs Agreement has taken good steps to increase the chance of employment. The VVD can therefore support this simplification, but we do have a number of points of concern. That is why we have chosen to de-hammer this bill. Much is needed to truly achieve an inclusive labor market. I am looking in particular at employers, who should and could do much more, but also at the government, which must create better preconditions to make the step towards work easier, and at the target group itself, which leaves talents untapped, no matter how difficult it may be. I will start with employers. There is still too often a fear of the unknown. Especially with the current tightness in the labor market, with which we are painfully confronted daily, opportunities must be utilized much better. I therefore expect more from employers. I am pleased to see that, regarding the Jobs Agreement, it is precisely the business sector that is performing well—performing better than the government. This is explicitly one of the focus points we have within the VVD. We find it remarkable that the government is lagging behind. I have raised this point frequently in recent years. As far as I am concerned, you cannot impose a quota obligation on the business sector if the government itself is lagging behind. If the government does not set a good example itself, if it does not hire people with a distance to the labor market and give them the opportunities they deserve, how can it impose an obligation on the business sector? I am very curious about the State Secretary's vision on this. My colleague Paulusma from D66 and I have an amendment regarding this, which she will explain. The second focus point for us concerns work accommodations and also transport accommodations. If you have a specific disability, these accommodations can be important for being able to take the step towards employment at all. It still happens too often that a work accommodation is only granted once an employment contract has been concluded. However, the moment you are looking for a job, you need precisely that necessary tool in your search for work or to secure an internship. I think it is wise to critically examine how we handle the allocation of work accommodations and transport provisions. In certain situations, this could also include mobility training. It seems sensible to me not to wait for the employment contract, but to help the individual who has the ambition to seek a job or find an internship beforehand by granting these types of provisions in a timely manner. By doing so, we eliminate bureaucracy and obstacles for employers, who do not need to be involved in the application process. I am very curious to hear the State Secretary's views on this matter.",1,518,60.28,45.76,23.25,68.84,18.5,23.36,88.8,69.88,59.46,13.51,6.56,2.32,1.74,1.16,0.19,0.58,6.95,16.22,10.42,0.77,13.13,10.04,6.37,5.41,1.35,15.83,5.21,2.51,6.56,2.12,3.09,1.35,22.59,0.77,13.32,2.7,1.16,2.9,2.32,1.16,4.44,0,4.83,3.86,0.77,1.35,0.58,0.58,0.19,0,0,0,7.92,1.54,0.58,0.58,0,0.19,0.39,6.18,0,0,0.19,0,1.16,1.16,0,0,8.88,0,0,7.92,1.54,0,0.58,0.58,0.19,0,0,0,0,0,0,1.16,0.19,0.58,0,0.19,0,0.58,0.39,1.74,6.37,8.11,1.54,1.16,4.05,1.16,0.19,0.39,2.51,1.16,6.56,0.97,0,0,0,0,0,11.2,5.21,5.21,0.19,0,0.39,0.19,0
"Mr. Flach is a very good speaker, so I sensed that point. One of the reasons in 2018, as I read in the documents, was the difference between the pedagogical requirements we impose on childcare centers and on childminders. At the time, there were questions in the House because it is strange that we require this on the one hand, but not on the other. I was curious how Mr. Flach views that point.",1,74,77.13,32.46,87,39.97,18.5,20.27,86.49,64.86,60.81,13.51,6.76,4.05,2.7,0,0,0,6.76,20.27,12.16,2.7,14.86,6.76,5.41,6.76,1.35,9.46,2.7,1.35,2.7,2.7,0,0,25.68,2.7,13.51,6.76,4.05,0,1.35,0,5.41,0,1.35,1.35,0,1.35,1.35,0,0,0,0,0,6.76,2.7,0,2.7,0,0,0,6.76,1.35,0,0,2.7,0,0,0,0,2.7,0,1.35,1.35,0,0,1.35,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,2.7,2.7,9.46,0,0,6.76,1.35,0,1.35,1.35,5.41,2.7,0,0,0,0,0,0,14.86,8.11,6.76,0,0,0,0,0
"For the Netherlands, if I have listened correctly in London and at other meetings over the past few days, one thing is clear. One: in the short and medium term, it cannot be done without the Americans. Two: we want to do it with the Americans, because we simply need them desperately to ensure that they continue to guarantee the security of Europe and the Netherlands within the NATO framework. Yes, we see that the Americans are taking different positions and hold different views. We also see that they are very emphatically pushing Europe to do more itself. We believe that we must take up that challenge. But that is not aimed at doing it without the Americans. I think that this is not the moment to hold that discussion either. In that case, we would be having a very different debate. We must first ensure that we achieve peace in Ukraine and that, regarding the defense industry and everything related to defense in Europe, we can stand on our own two feet more. The transatlantic bond is important. If it is broken by America, then we may have to enter into a debate about how to deal with that. But at this moment, our position is simply: with America.",1,210,36.96,67.92,36.3,33.54,16.15,18.57,90.95,78.1,65.24,18.57,8.57,0.95,6.19,0,0,1.43,10,19.52,7.14,2.38,14.29,10.95,4.76,6.67,1.43,18.57,7.14,4.76,9.52,6.19,1.43,1.9,21.9,0.95,13.81,1.9,0.95,3.33,1.43,1.43,6.67,0,2.86,1.9,0.95,0.48,0,0.48,0,0,0,0,10,2.38,0,0.48,0,0,1.9,7.62,0,0,0,0,0.48,0.48,0,0,1.43,0,0,1.43,0,0,0.48,0,0,0,0,0,0,0,0,2.86,0.48,0.95,0,0,0,0,0.48,0,3.81,9.52,0.95,0.95,5.71,1.43,0.48,0,3.33,1.9,4.76,1.43,0.48,0,0.48,0,0,12.38,6.19,4.76,0,0,0,1.43,0
"That 700 million was existing money. Or rather, existing Defense money. I must put that politely. That money is pinpointed to the drones, because there has also been a very explicit request from Ukraine to ensure that we spend our money on that. I was able to promise that to Mr. Zelensky today.",1,53,18.67,62.44,5.76,,10.6,22.64,86.79,66.04,58.49,18.87,7.55,3.77,3.77,0,0,0,11.32,18.87,3.77,3.77,11.32,11.32,7.55,5.66,0,16.98,1.89,1.89,9.43,3.77,1.89,3.77,20.75,0,9.43,0,1.89,1.89,3.77,1.89,1.89,0,0,0,0,0,0,0,0,0,0,0,11.32,7.55,1.89,5.66,0,0,0,5.66,0,0,0,1.89,0,0,0,0,9.43,0,0,0,9.43,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,9.43,5.66,1.89,1.89,1.89,0,0,0,1.89,5.66,5.66,0,0,0,0,0,0,15.09,11.32,3.77,0,0,0,0,0
"This would almost require a separate debate or a seminar at Clingendael, I say to Mr. Van der Burg. It is true, of course, that the geopolitical context seems to be gaining importance in the eyes of many. For years, the Palestinian cause was about the Palestinian cause. I believe Arafat prioritized that in 1968. Before that, the Arab countries concerned themselves with that issue. At that time, it was primarily the Palestinians, the Palestinian leaders, the PLO leadership, and the like, with all the pros and cons. At this moment, the geopolitical dimension has clearly increased. The geopolitical dimension is actually also underscored by the fact that the American president is currently visiting the Gulf States and is viewing the Israeli-Palestinian conflict partly through a geopolitical lens.",1,128,89.52,44.69,7.43,12.13,16,28.91,81.25,61.72,55.47,10.16,2.34,1.56,0,0,0,0.78,7.81,22.66,14.84,0.78,13.28,7.03,6.25,4.69,0,10.16,2.34,3.91,3.13,0,0.78,2.34,22.66,0.78,12.5,1.56,1.56,0.78,3.13,3.13,1.56,0,1.56,0,0.78,0.78,0,0,0,0,0,0,7.03,3.91,0,0.78,0.78,0,1.56,3.91,0,0,0,0.78,6.25,0.78,5.47,0,2.34,0,0,2.34,0,0,0.78,0,0,0,0,0,0,0,0,0.78,0,0.78,0,0,0,0.78,0,0,2.34,3.91,0,0,2.34,1.56,0,0,3.91,1.56,5.47,0,0,0,0,0,0,16.41,7.03,8.59,0,0,0,0.78,0
"Regarding those eight countries. The Dublin Convention applies to EU countries, but it is true: before you eventually reach the Netherlands from Greece, you pass through quite a few EU countries. European law simply works in such a way that you must be registered in a country. Then the Dublin Convention applies. It is true: a number of those people — in fact, it concerns the majority of those people — are not registered anywhere. I think that was also one of the topics of discussion regarding the European Migration Pact. At the same time, I say that no pact would have been concluded if Greece, Italy, and Spain could not count on solidarity from the other European countries regarding the reception of asylum seekers.",1,123,75.84,26.81,31.39,,17.57,23.58,78.86,65.85,55.28,11.38,4.07,1.63,0,2.44,0,0,7.32,20.33,10.57,1.63,12.2,7.32,4.07,4.88,2.44,11.38,6.5,4.88,1.63,0,0.81,0.81,21.95,0.81,13.82,1.63,0,3.25,2.44,2.44,4.88,0,0,0,0,0,0,0,0,0,0,0,8.94,4.07,0,2.44,0,0,1.63,4.07,0,0,0,0,2.44,0,2.44,0,2.44,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,7.32,0.81,1.63,5.69,0,0,0,3.25,2.44,3.25,0.81,0,0,0,0,0,12.2,5.69,4.88,0,0,0,1.63,0
"I understand Mr. Ceder's temptation to link various matters together, but they genuinely have nothing to do with each other, so I am approaching them separately. I reiterate that I consider MDT a wonderful initiative. I have spoken with many participants. I also speak with our own civil servants who are committed to it with full passion and for whom the choices we are making now are also very painful. At the same time: if I am forced to make choices within tight budgetary constraints, I will make the choices as they currently stand in the budget. These relate to raising the standard of basic skills, tackling the teacher shortage and the shortage of school leaders, safeguarding social safety, and all such matters. At the same time, I have stated that I want to continue safeguarding the value of MDT that we have experienced. I am personally committed to this by sitting down with civil society organizations and the business community. In this way, we can keep the lessons we have learned, as well as the partnerships that have emerged, alive as much as possible.",1,185,57.54,46.45,76.84,44.53,20.56,25.95,92.97,70.81,57.3,15.68,11.35,5.95,2.7,0,0,1.62,4.32,14.59,7.03,0,15.14,8.11,4.32,7.57,0.54,14.05,9.19,2.7,8.65,4.32,2.16,2.16,21.62,1.08,13.51,4.32,2.16,1.08,1.08,0.54,3.78,0,2.7,2.16,0.54,1.08,0.54,0.54,0,0,0,0,12.43,3.78,0.54,0.54,0,0,1.62,8.65,0,0,0,0.54,1.08,1.08,0,0,5.41,0,0,4.32,1.62,0,1.08,1.08,0.54,0,0,0,0,0,0,0,1.08,0,1.08,0.54,0,0,1.08,0,6.49,7.57,0,1.62,4.86,0,0,1.08,2.7,1.62,4.86,1.08,0,0,0,0,0,11.89,5.41,5.41,0,0,0.54,0.54,0
"Chair. I thank the members of your House for the exchange of views we were able to have on a sensitive and charged subject. As I said: if Jewish people are not safe in our society, then something is fundamentally wrong in our society. We all have a collective responsibility to keep all our fellow Dutch citizens safe. Particularly in higher education, it is important that we can speak with one another and sometimes even clash, but that we always do so in a respectful manner. Chair. We are working on a number of measures. More measures are forthcoming. The task force that is about to start will once again present new proposals for measures. In this way, we want to ensure more and more that Jewish and Israeli students and staff feel safe at the university. This means that I can essentially only give the House a judgment regarding motion No. 159 by Mr. Eerdmans, which is widely supported by others as well, and which requests me to remove all barriers so that Jewish and Israeli students and staff can attend their university without fear. I cannot interpret it any other way. Removing all barriers is an enormous ambition, but I have no choice but to submit this motion to the House's judgment.",1,214,35.4,64.88,37.43,77.95,15.29,21.03,91.12,70.56,58.88,15.42,7.94,2.8,4.21,0.47,0,0.47,7.48,18.69,5.61,1.4,12.15,8.41,5.61,7.94,1.87,14.49,7.48,5.61,8.41,5.61,1.4,1.4,22.43,3.27,11.68,1.87,0.93,2.34,1.87,0,5.61,0,5.61,4.67,0.93,0.47,0,0.47,0.47,0,0,0,15.42,6.07,1.4,2.34,0,0.47,1.87,9.81,0,0,0,0.47,3.27,0.47,2.8,0,7.01,0,0.93,4.67,0,1.4,0.47,0.47,0,0.47,0,0,0,0,0,0,0.47,0,0,0,0,0,1.4,0,6.07,7.01,0.47,0.93,4.21,0.47,0,0.93,3.27,0.93,7.01,2.34,0,0,0,0,0,11.21,7.01,3.27,0,0,0.47,0.47,0
"To begin the elaboration of the motion, the Cabinet believes we need to know the direction to take, more specifically than simply stating that no tax is being paid. This requires clarity regarding what is actually intended and whether or not grossing up is taking place. This is a truly important question to ask before initiating the entire process, also due to all the legislative and other implications. The Cabinet’s assessment is that if we wish to navigate the path of amending the tax exemption and everything associated with it, including the two-thirds majorities required for this, the House must express its opinion on the matter, as this helps in developing the proposal.",1,113,82.13,17.93,40.64,32.5,28.25,30.09,89.38,70.8,58.41,10.62,1.77,0,1.77,0,0,0,8.85,22.12,12.39,0,15.04,6.19,4.42,8.85,1.77,15.04,4.42,2.65,2.65,2.65,0,0,30.09,2.65,19.47,4.42,2.65,2.65,2.65,2.65,6.19,0,2.65,1.77,0.88,0,0,0,0,0,0,0,7.08,5.31,0.88,0.88,0,0,2.65,1.77,0,0,0,0,0.88,0.88,0,0,3.54,0,0.88,0,2.65,0,0,0,0,0,0,0,0,0,0,3.54,0.88,1.77,0,0,0,0,0,0,4.42,5.31,0,0.88,4.42,0,0,0,3.54,0.88,6.19,1.77,0,0,0,0,0,10.62,3.54,5.31,0,0,0.88,0.88,0
