Text,Party,Speaker,Label
"Maar nog niet alles is uitgewerkt. Op het moment dat het PBL komt, gaan we dus bekijken hoe we daarmee omgaan. Ik ga daar op dit moment niet op vooruitlopen. Ik ben geen raketgeleerde en u ook niet, bij mijn weten. Al was dat waarschijnlijk niet nodig, zei u. Maar op het moment dat het PBL er is, dan kijken we ernaar. ",Schoof,Minister Schoof,15
"Het spreekt voor zich dat er een integrale afweging moet worden gemaakt. De minister van Klimaat en Groene Groei heeft een voortrekkersrol, maar gaat die afweging ook absoluut integraal maken, met de collega's in het kabinet. Het is per slot van rekening kabinetsbeleid. De heer Eerdmans vroeg ... Sorry, ik doe het ietsje anders. Het vierde voorstel van de heer Timmermans betrof het voorrang geven van de volksgezondheid boven aandeelhouders, om zo snel mogelijk een eind aan pfas en glyfosaatlozingen te maken. Net als het vorige kabinet neemt ook dit kabinet het OVV-rapport ""Industrie en omwonenden"" zeer serieus. Dat betekent dat staatssecretaris Jansen gaat werken aan een schone, gezonde en veilige leefomgeving, hand in hand met de versterking van de economie, ook met de actieagenda die eerder met de Kamer gedeeld is. Op 11 september staat het debat over de leefomgeving gepland. Daar zal de staatssecretaris uitgebreid ingaan op zijn aanpak. Voorzitter. Dan ga ik naar andere belangrijke onderwerpen, waaronder internationaal. Er is mij gevraagd, ik dacht door de heer Dassen, ... ",Schoof,Minister Schoof,15
"Ik heb eerder over de Spreidingswet gezegd dat dat in samenhang met de crisiswet en met artikelen 110 en 111 van de Vreemdelingwet moet worden gezien. Daarover heb ik gezegd dat zorgvuldigheid daar belangrijker is dan snelheid, mede gelet op de vele vragen die in uw Kamer leven ten aanzien van de juridische houdbaarheid. Het kabinet kijkt daar anders naar, maar ik denk dat zorgvuldigheid daarbij uitermate belangrijk is. Dat betekent dat we echt langs die lijnen van zorgvuldigheid zullen acteren, maar er is wel de expliciete uitspraak gedaan dat we die stap willen zetten ten aanzien van het intrekken van de Spreidingswet. Maar u weet dat het intrekken van een wet ook zijn hele eigen procedurele lijnen kent. Er zijn dus nog vele momenten waarop wij in de Kamer, zowel hier als in de Eerste Kamer, met elkaar het debat zullen voeren — althans, u met de minister van Asiel en Migratie — over het intrekken van de Spreidingswet. Daar verwijs ik naar. ",Schoof,Minister Schoof,15
"Ik heb eerder uitgesproken dat ik hoop en verwacht dat de gemeenten in Nederland hun volle medewerking geven aan de minister van Asiel en Migratie om ten tijde van de komende zomer maar ook in de periode daarna alle medewerking te geven en er op basis van vrijwilligheid voor te zorgen dat zolang die instroom niet daalt, degenen die naar dit land komen, ook fatsoenlijk onderdak krijgen in de asielopvang. Ik reken er echt op dat de gemeenten die stappen met ons zetten, juist vanuit die verantwoordelijkheid voor goed bestuur, die we tussen de rijksoverheid en de medeoverheden moeten borgen. ",Schoof,Minister Schoof,15
Ik wil die met alle plezier nu beantwoorden. De gedachte daarachter is dat Nederland een bijzondere traditie heeft om op de Europese regelgeving op diverse domeinen nog eigen nationale koppen te zetten die in nogal wat gevallen zowel de uitvoerbaarheid als de complexiteit van de regelgeving — overigens ook hier vanuit goedbedoelde initiatieven vanuit de Kamer; laat daar geen misverstand over bestaan — ingewikkelder maken en bovendien strengere eisen stellen dan datgene wat Europa al als eis had opgelegd. Daarvan staat in het hoofdlijnenakkoord dat die nationale koppen wat het kabinet betreft niet meer aan de orde zijn. ,Schoof,Minister Schoof,15
"De passage in het akkoord herkende ik onmiddellijk. Ik moet even bijna van deze stoel afstappen als ik dit zeg, maar ik herkende die onmiddellijk vanuit mijn langdurig ambtelijk functioneren. In die hoedanigheid hebben wij daar vaak over gesproken, maar het is aan de politiek. Ik was dus zelf eigenlijk wel heel blij met de constatering die in het hoofdlijnenakkoord werd gedaan. Ik draag die hier dus ook met verve uit. Dit doe ik om ervoor te zorgen dat er vanuit het kabinet geen voorstellen zullen komen die strenger zijn dan wat vanuit Europa op ons afkomt, tenzij uw Kamer natuurlijk weer anders beslist. Daar sloeg ook het tekstje ""beste jongetje van de klas"" op. ",Schoof,Minister Schoof,15
"Ik relateerde de zin ""het beste jongetje van de klas"" aan die nationale koppen. We stellen meer eisen aan onszelf dan strikt vanuit Europa wordt aangegeven. Dat herkende ik onmiddellijk. Ik dacht: dat is een mooie zin in het akkoord. Daarom kan ik hier ook zeggen dat het goed is dat dit in het hoofdlijnenakkoord staat, zoals ik overigens alles volledig heb onderschreven. U kunt erop rekenen dat het kabinet niet met voorstellen zal komen om bovenop Europese regels nog met extra regelgeving te komen. Verder zal het debat erover elke keer met de Kamer worden gevoerd. ",Schoof,Minister Schoof,15
"Ik relateerde het aan de nationale koppen. Het vaste voornemen van dit kabinet is, mede op basis van het hoofdlijnenakkoord, om niet zelf met voorstellen te komen om bovenop Europese regelgeving nieuwe nationale koppen te plaatsen. Daarover zullen we elke keer het debat met de Kamer voeren. Dan wil ik naar het kopje andere belangrijke onderwerpen, wat toch veel sympathieker klinkt dan ""overig"". ",Schoof,Minister Schoof,15
"Sterker nog, ik begin daarmee. Er is door de heer Dassen gevraagd naar de visie van de minister-president op Europese samenwerking. Hij vroeg hoe Europa daadkrachtiger en democratischer te maken is en welk land ik als eerste bezoek en waarom. Laat één ding helder zijn: de Europese Unie is belangrijk voor Nederland; voor onze welvaart, onze democratische waarden en onze veiligheid. Nederland zal dan ook een constructieve partner in de Europese Unie blijven, onder andere op het gebied van de defensie-industrie, migratie en versterking van de interne markt. Nederland behoudt zijn ijzersterke positie in Europa. We zijn de vijfde economie van Europa, de vijfde exporteur ter wereld en de tweede importeur en exporteur in de EU. We zijn een toegangspoort tot Europa met onze haven in Rotterdam en laten technologisch leiderschap zien met bedrijven als ASML. En dat verandert niet. Ik reis aanstaande maandag naar Brussel. Ik spreek dan met de voorzitters van de Europese Commissie, de Europese Raad en het Europees Parlement. De komende weken zal ik naar de Benelux-partners gaan en natuurlijk naar de meest naburige landen, waaronder Frankrijk en Duitsland. Dat wordt nu allemaal druk gepland in de agenda's. Tijdens de NAVO-top volgende week en tijdens de Europese Politieke Gemeenschap op 18 juli zal ik veel EU-lidstaten spreken. Met hen zal ik onder andere in gesprek gaan over het concurrentievermogen van de Europese Unie, de oorlog in Oekraïne en de defensie-industrie. Ik zal dus op alle manieren internationaal voor Nederland staan, vanuit de sterke positie die Nederland heeft. Daarmee werd de volgende vraag gecombineerd. ""Gaat dat u wel lukken?"" en, ik zeg het ietsje anders, ""U bent partijloos, u bent geen Mark Rutte met veertien jaar ervaring. Neemt u die voortrekkersrol van de heer Rutte ten aanzien van Oekraïne over en, zo ja, wat betekent dat?"" Daarom noemde ik net even de positie van Nederland. De positie van Nederland geeft de premier van Nederland ook een belangrijke stem in Europa en op andere plekken, domweg omdat je de premier van Nederland bent. Elke premier of regeringsleider is een keer voor het eerst in dezen beraden. Dat zal iedereen begrijpen. Ik ga er ook zonder meer van uit dat ik vanaf dag één van harte verwelkomd zal worden. Ik vind het wel mooi dat ik eerst deze week nationaal, zoals het ook hoort, en in mijn tweede week meteen internationaal, op alle niveaus en eigenlijk met alle belangrijke gesprekspartners contact heb. Daarmee kan ik in één keer duidelijk maken wat de rol van dit kabinet in de toekomstige periode zal zijn. Een partijloze minister-president is weliswaar bijzonder, maar geen uitzondering. Ik noem als willekeurig voorbeeld Italië met Mario Draghi. Overigens heb ik gisteren in de lunchpauze van ons debat ook president Zelensky al gesproken. Dat heeft u ongetwijfeld gelezen, en ik geloof dat ik gisteren al even werd gememoreerd. Ik heb hem, zoals ook in het akkoord staat, alle politieke, militaire en financiële steun toegezegd. ",Schoof,Minister Schoof,15
De regering regeert en het parlement controleert. We zullen ongetwijfeld de debatten voeren die aan de formele overleggen voorafgaan. Op basis daarvan heb ik mandaat om te handelen als premier van Nederland. ,Schoof,Minister Schoof,15
"Er zijn geen afspraken over gemaakt met de coalitiepartijen. Ik ben op dit moment binnen het kabinet en ook aanstaande maandag in Brussel eigenlijk het hele speelveld aan het aftasten om op basis van zowel nationale overwegingen en belangen als internationale, Europese mogelijkheden met de beste kandidaat te komen voor de beste post. ",Schoof,Minister Schoof,15
"Ik zit nu twee dagen in dit ambt. Op de tweede dag heb ik gebeld met president Zelensky. Ik denk dat dat wel iets zegt. Dat was mijn eerste buitenlandse contact. Dat geeft aan, ook gelet op mijn vele ervaringen in het nationale en internationale veiligheidsdomein, hoe belangrijk ik het in het kader van de veiligheid van Nederland en Europa vind dat Nederland de teksten uit het hoofdlijnenakkoord letterlijk en figuurlijk serieus neemt en Oekraïne politiek, militair en financieel blijft steunen. Daar sta ik voor. Hoe mijn rol zich precies ontwikkelt, ga ik meemaken. Ook u gaat dat meemaken. Ik sta wel voor die relatie met Oekraïne. Ik denk echt dat het belangrijk is dat Oekraïne standhoudt tegen de invasie vanuit Rusland, de oorlog die Rusland nu voert in het oostelijke gebied van Oekraïne. ",Schoof,Minister Schoof,15
"Ik heb de heer Zelensky sowieso gezegd dat we hem militair, politiek en financieel blijven steunen en dat hij erop kan vertrouwen dat Nederland een betrouwbare internationale partner is. Het was een kort kennismakend telefoongesprek. Bovendien was ik nog volop met u in debat. We hebben de afspraak gemaakt dat we elkaar volgende week in Londen bilateraal uitgebreid spreken. ",Schoof,Minister Schoof,15
"Vindt u het heel erg als ik daarop antwoord dat ik eerst even de verkiezingen afwacht? We zullen er ongetwijfeld vrijdag in het kabinet kort over spreken. Dan kunnen we daarna met een zorgvuldige reactie komen, in plaats van dat ik nu hier los uit de heup ga schieten. ",Schoof,Minister Schoof,15
"Ik ben overtuigd van het volgende. Gelet op de positie die Nederland heeft in de Europese Unie en de traditie die de vorige premier de afgelopen periode verder heeft opgebouwd ten opzichte van de vorige premiers, is het belangrijk wat we met het oog op het hoofdlijnenakkoord willen bereiken. We hebben echt een paar grote vragen — to put it mildly — aan de Europese Unie. Ik heb daar gister over gesproken in termen van: we knokken voor datgene wat we willen bereiken. Ik ben ervan overtuigd dat dat knokken het beste gaat als we in verbinding blijven en blijven helpen zoeken naar oplossingen voor anderen. Dat biedt de grootste kans dat wij onze resultaten binnenhalen. Ik zal dus verbindend zijn en tegelijkertijd ervoor zorgen dat ik nooit uit het oog verlies met welke opdracht ik daar zit. ",Schoof,Minister Schoof,15
Ik zei: in verbinding met Europa zorg ik dat ik onze belangen nooit uit het oog verlies. ,Schoof,Minister Schoof,15
Ik zit even te zoeken naar een verstandig antwoord. Dat heeft iets te maken met wat ik de afgelopen jaren heb gedaan. Ik ben ervan overtuigd … Ik zie de heer Timmermans staan. Hij en ik hebben een verleden waarin we samen bezig zijn geweest naar aanleiding van het neerschieten van de MH17. In die periode en in de periode daarna hebben we gezien dat er sprake is van Russische agressie richting Europa. Die Russische agressie richt zich nu op Oekraïne en heeft zich eerder op de Krim gericht en ook op andere gebieden in Europa. Ik ben ervan overtuigd dat het in het belang van de Nederlandse veiligheid is dat die Russische agressie wordt gestopt. ,Schoof,Minister Schoof,15
"Ik heb veel Russische agressie gezien, ook gericht op de Nederlandse samenleving. Een aantal van die voorbeelden zijn nog geheim, dat weet de heer Baudet donders goed. Er zit veel agressie, uiteindelijk toch gericht op potentiële sabotage van onze manier van leven en onze veiligheid. Ik beschouw de diverse agressieve oorlogen die gevoerd worden aan de oostgrens van Europa, als we die niet stoppen, als een voorbode van verdere agressie richting Europa en richting Nederland. Dat is de reden waarom ik vind dat we Oekraïne militair, financieel en politiek moeten blijven steunen. ",Schoof,Minister Schoof,15
"Nou maakt u een karikatuur van datgene wat ik zeg. Het is geen veronderstelde agressie, het is agressie. Het is een bloedige oorlog die plaatsvindt aan de oostgrens van Oekraïne. We zijn internationaal verplicht Oekraïne op dat punt te helpen, maar dat is ook nog een keer echt in het Nederlands veiligheidsbelang, want Rusland is agressief, laat daarover geen misverstand bestaan. ",Schoof,Minister Schoof,15
"Ik neem de opmerking van de heer Timmermans tot mij. Als oud-Commissaris en als oud-Vicepresident weet hij als geen ander waar hij over praat, maar ik zeg er wel het volgende bij. Het hoeft wat mij betreft niet in het ondertekenen van het hoofdlijnenakkoord en het gaat mij ook niet om een Nederlands mandaat in dat opzicht, maar ik zou het wel buitengewoon belangrijk vinden dat de Nederlandse Commissaris niet vergeet dat hij uit Nederland komt. ",Schoof,Minister Schoof,15
"Die lijn is onveranderd. Met of zonder hoofddoek, iedereen is en blijft welkom in Nederland. Ook mevrouw Agema zal die lijn zonder meer onderschrijven. Eerder is gevraagd of er nog sprake zou zijn van een sociaal veilige werkomgeving op de departementen. Ook die vraag zal zij net zo volmondig met ja beantwoorden; iedereen is er volkomen vrij in om dat te doen. Daarmee is wat mij betreft de zaak afgedaan. ",Schoof,Minister Schoof,15
